latitude,longitude,elevacao,time_point
39.74235312890902,-105.34916532995679,2018.863,2023-08-19 19:25:49.099000+00:00
39.74234798608069,-105.34918719356499,2018.935,2023-08-19 19:25:49.199000+00:00
39.742342690789,-105.3492091794978,2018.976,2023-08-19 19:25:49.299000+00:00
39.74233726214063,-105.34923139686036,2019.0430000000001,2023-08-19 19:25:49.399000+00:00
39.742331751417204,-105.34925349815359,2019.118,2023-08-19 19:25:49.499000+00:00
39.742326171886326,-105.34927542876416,2019.179,2023-08-19 19:25:49.599000+00:00
39.74232043147548,-105.34929752553165,2019.211,2023-08-19 19:25:49.699000+00:00
39.74231456133541,-105.3493194464282,2019.23,2023-08-19 19:25:49.799000+00:00
39.74230853571432,-105.34934135643796,2019.2730000000001,2023-08-19 19:25:49.899000+00:00
39.74230234113866,-105.34936317458165,2019.313,2023-08-19 19:25:49.999000+00:00
39.742296108113024,-105.34938468229011,2019.386,2023-08-19 19:25:50.099000+00:00
39.74228987922535,-105.34940568908561,2019.329,2023-08-19 19:25:50.199000+00:00
39.7422834518559,-105.34942714306104,2019.3990000000001,2023-08-19 19:25:50.299000+00:00
39.74227678601958,-105.34944858873989,2019.432,2023-08-19 19:25:50.399000+00:00
39.74226984550299,-105.34947011665312,2019.4660000000001,2023-08-19 19:25:50.499000+00:00
39.74226284781255,-105.34949113216439,2019.5240000000001,2023-08-19 19:25:50.599000+00:00
39.74225557782681,-105.34951224730013,2019.641,2023-08-19 19:25:50.699000+00:00
39.74224809864706,-105.34953345829082,2019.721,2023-08-19 19:25:50.799000+00:00
39.74224060584006,-105.3495542079474,2019.749,2023-08-19 19:25:50.899000+00:00
39.74223294085337,-105.34957499885411,2019.8210000000001,2023-08-19 19:25:50.999000+00:00
39.74222506831396,-105.34959569456892,2019.982,2023-08-19 19:25:51.099000+00:00
39.74221703632917,-105.34961619902545,2020.179,2023-08-19 19:25:51.199000+00:00
39.74220884747026,-105.3496366449804,2020.286,2023-08-19 19:25:51.299000+00:00
39.742200699902696,-105.34965622714219,2020.3310000000001,2023-08-19 19:25:51.399000+00:00
39.74219234658288,-105.34967593455872,2020.289,2023-08-19 19:25:51.499000+00:00
39.74218386149812,-105.34969585426298,2020.269,2023-08-19 19:25:51.599000+00:00
39.74217519328997,-105.34971590182447,2020.259,2023-08-19 19:25:51.699000+00:00
39.742166158800174,-105.34973612127179,2020.3790000000001,2023-08-19 19:25:51.799000+00:00
39.74215719547924,-105.34975590917789,2020.342,2023-08-19 19:25:51.899000+00:00
39.742148224696706,-105.34977520032979,2020.464,2023-08-19 19:25:51.999000+00:00
39.74213935217993,-105.3497939368001,2020.577,2023-08-19 19:25:52.099000+00:00
39.74213012865954,-105.34981303078787,2020.548,2023-08-19 19:25:52.199000+00:00
39.742120643630216,-105.34983232889425,2020.643,2023-08-19 19:25:52.299000+00:00
39.74211123877199,-105.34985107047892,2020.756,2023-08-19 19:25:52.399000+00:00
39.742101780436386,-105.3498699671492,2020.7540000000001,2023-08-19 19:25:52.499000+00:00
39.742092196870736,-105.34988873251913,2020.882,2023-08-19 19:25:52.599000+00:00
39.74208249666586,-105.3499074755994,2020.883,2023-08-19 19:25:52.699000+00:00
39.742072563144276,-105.34992656865566,2020.843,2023-08-19 19:25:52.799000+00:00
39.742062560587705,-105.34994544677843,2020.9180000000001,2023-08-19 19:25:52.899000+00:00
39.74205255576236,-105.34996421078625,2020.872,2023-08-19 19:25:52.999000+00:00
39.742042455916014,-105.34998282918596,2020.826,2023-08-19 19:25:53.099000+00:00
39.742032357025835,-105.35000132050648,2020.853,2023-08-19 19:25:53.199000+00:00
39.74202232133207,-105.35001937232171,2020.883,2023-08-19 19:25:53.299000+00:00
39.74201209751131,-105.35003775202365,2020.88,2023-08-19 19:25:53.399000+00:00
39.742001721079625,-105.3500562098797,2020.886,2023-08-19 19:25:53.499000+00:00
39.74199149649079,-105.35007429040874,2020.99,2023-08-19 19:25:53.599000+00:00
39.741981051697614,-105.35009258642292,2021.077,2023-08-19 19:25:53.699000+00:00
39.74197047565311,-105.35011096239528,2021.1870000000001,2023-08-19 19:25:53.799000+00:00
39.74195975711719,-105.35012945721905,2021.258,2023-08-19 19:25:53.899000+00:00
39.741949184640596,-105.35014754567744,2021.23,2023-08-19 19:25:53.999000+00:00
39.74193839324295,-105.35016571991149,2021.3120000000001,2023-08-19 19:25:54.099000+00:00
39.74192750226193,-105.35018369610299,2021.393,2023-08-19 19:25:54.199000+00:00
39.74191667302781,-105.35020135069807,2021.51,2023-08-19 19:25:54.299000+00:00
39.74190568034232,-105.35021910179354,2021.549,2023-08-19 19:25:54.399000+00:00
